Date,Time,Level
2023-11-14,17:55:28,19.9
2023-11-14,17:55:39,19.9
2023-11-14,17:55:49,19.9
2023-11-14,17:55:59,19.9
2023-11-14,17:56:09,19.9
2023-11-14,17:56:19,19.9
2023-11-14,17:56:30,19.9
2023-11-14,17:56:40,19.9
2023-11-14,17:56:50,19.9
2023-11-14,17:57:00,19.9
2023-11-14,17:57:10,19.9
2023-11-14,17:57:20,19.9
2023-11-14,17:57:31,19.9
2023-11-14,17:57:41,19.9
2023-11-14,17:57:51,19.9
2023-11-14,17:58:01,19.9
2023-11-14,17:58:11,19.9
2023-11-14,17:58:22,19.9
2023-11-14,17:58:32,19.9
2023-11-14,17:58:42,19.9
2023-11-14,17:58:52,19.9
2023-11-14,17:59:02,19.9
2023-11-14,17:59:12,19.9
2023-11-14,17:59:23,19.9
2023-11-14,17:59:33,19.9
2023-11-14,17:59:43,19.9
2023-11-14,17:59:53,19.9
2023-11-14,18:00:04,19.9
2023-11-14,18:00:14,19.9
2023-11-14,18:00:24,19.9
2023-11-14,18:00:34,19.9
2023-11-14,18:00:44,19.9
2023-11-14,18:00:54,19.9
2023-11-14,18:01:05,19.9
2023-11-14,18:01:15,19.9
2023-11-14,18:01:25,19.9
2023-11-14,18:01:35,19.9
2023-11-14,18:01:45,19.9
2023-11-14,18:01:56,19.9
2023-11-14,18:02:06,19.9
2023-11-14,18:02:16,19.9
2023-11-14,18:02:26,19.9
2023-11-14,18:02:37,19.9
2023-11-14,18:02:47,19.9
2023-11-14,18:02:57,19.9
2023-11-14,18:03:07,19.9
2023-11-14,18:03:17,19.9
2023-11-14,18:03:28,19.9
2023-11-14,18:03:38,19.9
2023-11-14,18:03:48,19.9
2023-11-14,18:03:58,19.9
2023-11-14,18:04:08,19.9
2023-11-14,18:04:19,19.9
2023-11-14,18:04:29,19.9
2023-11-14,18:04:39,19.9
2023-11-14,18:04:49,19.9
2023-11-14,18:04:59,19.9
2023-11-14,18:05:10,19.9
2023-11-14,18:05:20,19.9
2023-11-14,18:05:30,19.9
2023-11-14,18:05:40,19.9
2023-11-14,18:05:50,19.9
2023-11-14,18:06:01,19.9
2023-11-14,18:06:11,19.9
2023-11-14,18:06:21,19.9
2023-11-14,18:06:31,19.9
2023-11-14,18:06:41,19.9
2023-11-14,18:06:52,19.9
2023-11-14,18:07:02,19.9
2023-11-14,18:07:12,19.9
2023-11-14,18:07:22,19.9
2023-11-14,18:07:32,19.9
2023-11-14,18:07:43,19.9
2023-11-14,18:07:53,19.9
2023-11-14,18:08:03,19.9
2023-11-14,18:08:13,19.9
2023-11-14,18:08:24,19.9
2023-11-14,18:08:34,19.9
2023-11-14,18:08:44,19.9
2023-11-14,18:08:54,19.9
2023-11-14,18:09:04,19.9
2023-11-14,18:09:15,19.9
2023-11-14,18:09:25,19.9
2023-11-14,18:09:35,19.9
2023-11-14,18:09:45,19.9
2023-11-14,18:09:55,19.9
2023-11-14,18:10:06,19.9
2023-11-14,18:10:16,19.9
2023-11-14,18:10:26,19.9
2023-11-14,18:10:36,19.9
2023-11-14,18:10:46,19.9
2023-11-14,18:10:57,19.9
2023-11-14,18:11:07,19.9
2023-11-14,18:11:17,19.9
2023-11-14,18:11:27,19.9
2023-11-14,18:11:38,19.9
2023-11-14,18:11:48,19.9
2023-11-14,18:11:58,19.9
2023-11-14,18:12:08,19.9
2023-11-14,18:12:18,19.9
2023-11-14,18:12:29,19.9
2023-11-14,18:12:39,19.9
2023-11-14,18:12:49,19.9
2023-11-14,18:12:59,19.9
2023-11-14,18:13:09,19.9
2023-11-14,18:13:20,19.9
2023-11-14,18:13:30,19.9
2023-11-14,18:13:40,19.9
2023-11-14,18:13:50,19.9
2023-11-14,18:14:00,19.9
2023-11-14,18:14:10,19.9
2023-11-14,18:14:21,19.9
2023-11-14,18:14:31,19.9
2023-11-14,18:14:41,19.9
2023-11-14,18:14:51,19.9
2023-11-14,18:15:01,19.9
2023-11-14,18:15:12,19.9
2023-11-14,18:15:22,19.9
2023-11-14,18:15:32,19.9
2023-11-14,18:15:42,19.9
2023-11-14,18:15:52,19.9
2023-11-14,18:16:03,19.9
2023-11-14,18:16:13,19.9
2023-11-14,18:16:23,19.9
2023-11-14,18:16:33,19.9
2023-11-14,18:16:43,19.9
2023-11-14,18:16:54,19.9
2023-11-14,18:17:04,19.9
2023-11-14,18:17:14,19.9
2023-11-14,18:17:24,19.9
2023-11-14,18:17:34,19.9
2023-11-14,18:17:44,19.9
2023-11-14,18:17:55,19.9
2023-11-14,18:18:05,19.9
2023-11-14,18:18:15,19.9
2023-11-14,18:18:25,19.9
2023-11-14,18:18:35,19.9
2023-11-14,18:18:45,19.9
2023-11-14,18:18:56,19.9
2023-11-14,18:19:06,19.9
2023-11-14,18:19:16,19.9
2023-11-14,18:19:26,19.9
2023-11-14,18:19:36,19.9
2023-11-14,18:19:47,19.9
2023-11-14,18:19:57,19.9
2023-11-14,18:20:07,19.9
2023-11-14,18:20:17,19.9
2023-11-14,18:20:27,19.9
2023-11-14,18:20:37,19.9
2023-11-14,18:20:48,19.9
2023-11-14,18:20:58,19.9
2023-11-14,18:21:08,19.9
2023-11-14,18:21:18,19.9
2023-11-14,18:21:28,19.9
2023-11-14,18:21:38,19.9
2023-11-14,18:21:49,19.9
2023-11-14,18:21:59,19.9
2023-11-14,18:22:09,19.9
2023-11-14,18:22:19,19.9
2023-11-14,18:22:29,19.9
2023-11-14,18:22:39,19.9
2023-11-14,18:22:50,19.9
2023-11-14,18:23:00,19.9
2023-11-14,18:23:10,19.9
2023-11-14,18:23:20,19.9
2023-11-14,18:23:31,19.9
2023-11-14,18:23:41,19.9
2023-11-14,18:23:51,19.9
2023-11-14,18:24:01,19.9
2023-11-14,18:24:12,19.9
2023-11-14,18:24:22,19.9
2023-11-14,18:24:32,19.9
2023-11-14,18:24:42,19.9
2023-11-14,18:24:52,19.9
2023-11-14,18:25:03,19.9
2023-11-14,18:25:13,19.9
2023-11-14,18:25:23,19.9
2023-11-14,18:25:33,19.9
2023-11-14,18:25:43,19.9
2023-11-14,18:25:54,19.9
2023-11-14,18:26:04,19.9
2023-11-14,18:26:14,19.9
2023-11-14,18:26:24,19.9
2023-11-14,18:26:34,19.9
2023-11-14,18:26:44,19.9
2023-11-14,18:26:54,19.9
2023-11-14,18:27:05,19.9
2023-11-14,18:27:15,19.9
2023-11-14,18:27:25,19.9
2023-11-14,18:27:35,19.9
2023-11-14,18:27:45,19.9
2023-11-14,18:27:56,19.9
2023-11-14,18:28:06,19.9
2023-11-14,18:28:16,19.9
2023-11-14,18:28:26,19.9
2023-11-14,18:28:36,19.9
2023-11-14,18:28:46,19.9
2023-11-14,18:28:57,19.9
2023-11-14,18:29:07,19.9
2023-11-14,18:29:17,19.9
2023-11-14,18:29:27,19.9
2023-11-14,18:29:37,19.9
2023-11-14,18:29:47,19.9
2023-11-14,18:29:58,19.9
2023-11-14,18:30:08,19.9
2023-11-14,18:30:18,19.9
2023-11-14,18:30:28,1.2
2023-11-14,18:30:38,1.2
2023-11-14,18:30:48,2.0
2023-11-14,18:30:59,1.3
2023-11-14,18:31:09,1.9
2023-11-14,18:31:19,3.1
2023-11-14,18:31:29,11.9
2023-11-14,18:31:39,11.8
2023-11-14,18:31:49,11.9
2023-11-14,18:32:00,11.9
2023-11-14,18:32:10,5.7
2023-11-14,18:32:20,2.4
2023-11-14,18:32:30,11.8
2023-11-14,18:32:40,11.9
2023-11-14,18:32:50,11.9
2023-11-14,18:33:00,11.9
2023-11-14,18:33:10,11.9
2023-11-14,18:33:20,11.8
2023-11-14,18:33:30,11.9
2023-11-14,18:33:41,11.8
2023-11-14,18:33:51,11.8
2023-11-14,18:34:01,11.8
2023-11-14,18:34:11,11.8
2023-11-14,18:34:21,11.8
2023-11-14,18:34:31,11.8
2023-11-14,18:34:41,11.8
2023-11-14,18:34:51,11.8
2023-11-14,18:35:01,11.8
2023-11-14,18:35:11,11.9
2023-11-14,18:35:21,11.9
2023-11-14,18:35:31,11.9
2023-11-14,18:35:41,11.9
2023-11-14,18:35:52,11.8
2023-11-14,18:36:02,11.8
2023-11-14,18:36:12,4.6
2023-11-14,18:36:22,11.9
2023-11-14,18:36:32,11.9
2023-11-14,18:36:42,11.8
2023-11-14,18:36:52,3.2
2023-11-14,18:37:02,11.9
2023-11-14,18:37:12,11.9
2023-11-14,18:37:22,11.8
2023-11-14,18:37:32,11.9
2023-11-14,18:37:42,11.9
2023-11-14,18:37:52,11.8
2023-11-14,18:38:02,11.9
2023-11-14,18:38:13,11.9
2023-11-14,18:38:23,11.9
2023-11-14,18:38:33,11.8
2023-11-14,18:38:43,11.9
2023-11-14,18:38:53,11.9
2023-11-14,18:39:03,11.8
2023-11-14,18:39:13,11.9
2023-11-14,18:39:23,11.9
2023-11-14,18:39:33,11.8
2023-11-14,18:39:43,11.9
2023-11-14,18:39:53,11.9
2023-11-14,18:40:03,11.9
2023-11-14,18:40:13,11.9
2023-11-14,18:40:23,11.8
2023-11-14,18:40:33,11.8
2023-11-14,18:40:43,11.9
2023-11-14,18:40:54,11.9
2023-11-14,18:41:04,11.9
2023-11-14,18:41:14,11.9
2023-11-14,18:41:24,11.8
2023-11-14,18:41:34,11.9
2023-11-14,18:41:44,11.9
2023-11-14,18:41:54,11.9
2023-11-14,18:42:04,11.9
2023-11-14,18:42:14,11.9
2023-11-14,18:42:24,11.9
2023-11-14,18:42:34,11.9
2023-11-14,18:42:44,11.8
2023-11-14,18:42:54,11.9
2023-11-14,18:43:04,11.8
2023-11-14,18:43:14,11.9
2023-11-14,18:43:24,11.9
2023-11-14,18:43:35,11.9
2023-11-14,18:43:45,11.9
2023-11-14,18:43:55,11.8
2023-11-14,18:44:05,11.9
2023-11-14,18:44:15,11.9
2023-11-14,18:44:25,11.9
2023-11-14,18:44:35,11.9
2023-11-14,18:44:45,11.8
2023-11-14,18:44:55,11.8
2023-11-14,18:45:05,11.9
2023-11-14,18:45:15,11.9
2023-11-14,18:45:25,11.8
2023-11-14,18:45:35,11.9
2023-11-14,18:45:45,11.9
2023-11-14,18:45:56,11.9
2023-11-14,18:46:06,11.8
2023-11-14,18:46:26,11.9
2023-11-14,18:46:35,11.9
2023-11-14,18:46:45,11.9
2023-11-14,18:46:55,11.9
2023-11-14,18:47:05,11.8
2023-11-14,18:47:15,11.9
2023-11-14,18:47:25,11.9
2023-11-14,18:47:35,11.9
2023-11-14,18:47:45,11.9
2023-11-14,18:47:56,11.9
2023-11-14,18:48:06,11.9
2023-11-14,18:48:16,11.9
2023-11-14,18:48:26,11.9
2023-11-14,18:48:36,11.9
2023-11-14,18:48:46,11.9
2023-11-14,18:48:56,11.8
2023-11-14,18:49:06,11.9
2023-11-14,18:49:16,11.8
2023-11-14,18:49:26,11.8
2023-11-14,18:49:36,11.9
2023-11-14,18:49:46,11.9
2023-11-14,18:49:56,11.9
2023-11-14,18:50:06,11.9
2023-11-14,18:50:16,11.8
2023-11-14,18:50:27,11.9
2023-11-14,18:50:37,11.9
2023-11-14,18:50:47,11.8
2023-11-14,18:50:57,11.9
2023-11-14,18:51:07,11.9
2023-11-14,18:51:17,11.8
2023-11-14,18:51:27,11.8
2023-11-14,18:51:37,11.9
2023-11-14,18:51:47,11.9
2023-11-14,18:51:57,11.9
2023-11-14,18:52:07,11.8
2023-11-14,18:52:17,11.9
2023-11-14,18:52:27,11.9
2023-11-14,18:52:37,11.8
2023-11-14,18:52:47,11.9
2023-11-14,18:52:58,11.9
2023-11-14,18:53:08,11.9
2023-11-14,18:53:18,11.9
2023-11-14,18:53:28,11.8
2023-11-14,18:53:38,11.9
2023-11-14,18:53:48,11.9
2023-11-14,18:53:58,11.9
2023-11-14,18:54:08,11.9
2023-11-14,18:54:18,11.9
2023-11-14,18:54:28,11.9
2023-11-14,18:54:38,11.9
2023-11-14,18:54:48,11.9
2023-11-14,18:54:58,11.9
2023-11-14,18:55:08,11.9
2023-11-14,18:55:18,11.9
2023-11-14,18:55:28,11.9
2023-11-14,18:55:39,11.8
2023-11-14,18:55:49,11.8
2023-11-14,18:55:59,11.9
2023-11-14,18:56:09,11.9
2023-11-14,18:56:19,11.9
2023-11-14,18:56:29,11.9
2023-11-14,18:56:39,11.9
2023-11-14,18:56:49,11.9
2023-11-14,18:56:59,11.9
2023-11-14,18:57:09,11.9
2023-11-14,18:57:19,11.9
2023-11-14,18:57:29,11.9
2023-11-14,18:57:39,11.9
2023-11-14,18:57:49,11.9
2023-11-14,18:57:59,11.9
2023-11-14,18:58:10,11.9
2023-11-14,18:58:20,11.9
2023-11-14,18:58:30,11.9
2023-11-14,18:58:40,11.9
2023-11-14,18:58:50,11.9
2023-11-14,18:59:00,11.9
2023-11-14,18:59:10,11.9
2023-11-14,18:59:20,11.9
2023-11-14,18:59:30,11.9
2023-11-14,18:59:40,11.9
2023-11-14,18:59:50,11.9
2023-11-14,19:00:00,11.9
2023-11-14,19:00:10,11.9
2023-11-14,19:00:20,11.9
2023-11-14,19:00:30,11.9
2023-11-14,19:00:41,11.9
2023-11-14,19:00:51,11.9
2023-11-14,19:01:01,11.9
2023-11-14,19:01:11,11.9
2023-11-14,19:01:21,11.9
2023-11-14,19:01:31,11.9
2023-11-14,19:01:41,11.9
2023-11-14,19:01:51,11.9
2023-11-14,19:02:01,11.9
2023-11-14,19:02:11,11.9
2023-11-14,19:02:21,11.9
2023-11-14,19:02:31,11.9
2023-11-14,19:02:41,11.8
2023-11-14,19:02:51,11.9
2023-11-14,19:03:01,11.9
2023-11-14,19:03:12,11.9
2023-11-14,19:03:22,11.9
2023-11-14,19:03:32,11.9
2023-11-14,19:03:42,11.9
2023-11-14,19:03:52,11.9
2023-11-14,19:04:02,11.9
2023-11-14,19:04:12,11.9
2023-11-14,19:04:22,11.9
2023-11-14,19:04:32,11.9
2023-11-14,19:04:42,11.9
2023-11-14,19:04:52,11.9
2023-11-14,19:05:02,11.9
2023-11-14,19:05:12,11.9
2023-11-14,19:05:22,11.9
2023-11-14,19:05:32,11.9
2023-11-14,19:05:43,11.9
2023-11-14,19:05:53,11.9
2023-11-14,19:06:03,11.9
2023-11-14,19:06:13,11.9
2023-11-14,19:06:23,11.9
2023-11-14,19:06:33,11.9
2023-11-14,19:06:43,11.9
2023-11-14,19:06:53,11.9
2023-11-14,19:07:03,11.9
2023-11-14,19:07:13,11.9
2023-11-14,19:07:23,11.9
2023-11-14,19:07:33,11.9
2023-11-14,19:07:43,11.9
2023-11-14,19:07:53,11.9
2023-11-14,19:08:04,11.9
2023-11-14,19:08:14,11.9
2023-11-14,19:08:24,11.9
2023-11-14,19:08:34,11.9
2023-11-14,19:08:44,11.9
2023-11-14,19:08:54,11.9
2023-11-14,19:09:04,11.9
2023-11-14,19:09:14,11.9
2023-11-14,19:09:24,11.9
2023-11-14,19:09:34,11.9
2023-11-14,19:09:44,11.9
2023-11-14,19:09:54,11.9
2023-11-14,19:10:04,11.9
2023-11-14,19:10:14,11.9
2023-11-14,19:10:24,11.9
2023-11-14,19:10:35,11.9
2023-11-14,19:10:45,11.9
2023-11-14,19:10:55,11.9
2023-11-14,19:11:05,11.9
2023-11-14,19:11:15,11.9
2023-11-14,19:11:25,11.9
2023-11-14,19:11:35,11.9
2023-11-14,19:11:45,11.9
2023-11-14,19:11:55,11.9
2023-11-14,19:12:05,11.9
2023-11-14,19:12:15,11.9
2023-11-14,19:12:25,11.9
2023-11-14,19:12:35,11.9
2023-11-14,19:12:45,11.9
2023-11-14,19:12:55,11.9
2023-11-14,19:13:06,11.9
2023-11-14,19:13:16,11.9
2023-11-14,19:13:26,11.9
2023-11-14,19:13:36,11.9
2023-11-14,19:13:46,11.9
2023-11-14,19:13:56,11.9
2023-11-14,19:14:06,11.9
2023-11-14,19:14:16,11.8
2023-11-14,19:14:26,11.9
2023-11-14,19:14:36,11.9
2023-11-14,19:14:46,11.9
2023-11-14,19:14:56,11.9
2023-11-14,19:15:06,11.9
2023-11-14,19:15:16,11.9
2023-11-14,19:15:26,11.9
2023-11-14,19:15:37,11.9
2023-11-14,19:15:47,11.9
2023-11-14,19:15:57,11.9
2023-11-14,19:16:07,11.9
2023-11-14,19:16:17,11.9
2023-11-14,19:16:27,11.9
2023-11-14,19:16:37,11.9
2023-11-14,19:16:47,11.9
2023-11-14,19:16:57,11.9
2023-11-14,19:17:07,11.9
2023-11-14,19:17:17,11.9
2023-11-14,19:17:27,11.9
2023-11-14,19:17:37,11.9
2023-11-14,19:17:47,11.9
2023-11-14,19:17:57,11.9
2023-11-14,19:18:08,11.9
2023-11-14,19:18:18,11.9
2023-11-14,19:18:28,11.9
2023-11-14,19:18:38,11.9
2023-11-14,19:18:48,11.9
2023-11-14,19:18:58,11.9
2023-11-14,19:19:08,11.9
2023-11-14,19:19:18,11.9
2023-11-14,19:19:28,11.9
2023-11-14,19:19:38,11.9
2023-11-14,19:19:48,11.9
2023-11-14,19:19:58,11.9
2023-11-14,19:20:08,11.9
2023-11-14,19:20:18,11.9
2023-11-14,19:20:28,11.9
2023-11-14,19:20:38,11.9
2023-11-14,19:20:49,11.9
2023-11-14,19:20:59,11.9
2023-11-14,19:21:09,11.9
2023-11-14,19:21:19,11.9
2023-11-14,19:21:29,11.9
2023-11-14,19:21:39,11.9
2023-11-14,19:21:49,11.9
2023-11-14,19:21:59,11.9
2023-11-14,19:22:09,11.9
2023-11-14,19:22:19,11.9
2023-11-14,19:22:29,11.9
2023-11-14,19:22:39,11.9
2023-11-14,19:22:49,11.9
2023-11-14,19:22:59,11.9
2023-11-14,19:23:09,11.9
2023-11-14,19:23:20,11.9
2023-11-14,19:23:30,11.9
2023-11-14,19:23:40,11.9
2023-11-14,19:23:50,11.9
2023-11-14,19:24:00,11.9
2023-11-14,19:24:10,11.9
2023-11-14,19:24:20,11.9
2023-11-14,19:24:30,11.9
2023-11-14,19:24:40,11.9
2023-11-14,19:24:50,11.9
2023-11-14,19:25:00,11.9
2023-11-14,19:25:10,11.9
2023-11-14,19:25:20,11.9
2023-11-14,19:25:30,11.9
2023-11-14,19:25:40,11.9
2023-11-14,19:25:51,11.9
2023-11-14,19:26:36,11.9
2023-11-14,19:26:46,11.9
2023-11-14,19:26:56,11.9
2023-11-14,19:27:06,11.8
2023-11-14,19:27:16,11.9
2023-11-14,19:27:27,11.9
2023-11-14,19:27:37,11.9
2023-11-14,19:27:47,11.9
2023-11-14,19:27:57,11.9
2023-11-14,19:28:07,19.9
2023-11-14,19:28:17,11.9
2023-11-14,19:28:27,11.9
2023-11-14,19:28:38,11.9
2023-11-14,19:28:48,11.9
2023-11-14,19:28:58,11.9
2023-11-14,19:29:08,11.9
2023-11-14,19:29:18,11.9
2023-11-14,19:29:28,11.9
2023-11-14,19:29:39,11.9
2023-11-14,19:29:49,11.9
2023-11-14,19:29:59,11.9
2023-11-14,19:30:09,11.9
2023-11-14,19:30:19,11.9
2023-11-14,19:30:29,11.9
2023-11-14,19:30:40,11.9
2023-11-14,19:30:50,11.9
2023-11-14,19:31:00,11.9
2023-11-14,19:31:10,11.9
2023-11-14,19:31:20,11.9
2023-11-14,19:31:30,11.9
2023-11-14,19:31:41,11.9
2023-11-14,19:31:51,11.8
2023-11-14,19:32:01,11.9
2023-11-14,19:32:11,11.9
2023-11-14,19:32:21,11.9
2023-11-14,19:32:32,11.9
2023-11-14,19:32:42,11.9
2023-11-14,19:32:52,11.9
2023-11-14,19:33:02,11.9
2023-11-14,19:33:12,11.9
2023-11-14,19:33:23,11.9
2023-11-14,19:33:33,11.9
2023-11-14,19:33:43,11.9
2023-11-14,19:33:53,11.9
2023-11-14,19:34:03,11.9
2023-11-14,19:34:14,11.9
2023-11-14,19:34:24,11.9
2023-11-14,19:34:34,11.9
2023-11-14,19:34:44,11.9
2023-11-14,19:34:55,11.9
2023-11-14,19:35:05,11.9
2023-11-14,19:35:15,11.9
2023-11-14,19:35:25,11.9
2023-11-14,19:35:35,11.8
2023-11-14,19:35:46,11.9
2023-11-14,19:35:56,11.9
2023-11-14,19:36:06,11.9
2023-11-14,19:36:17,11.9
2023-11-14,19:36:27,11.9
2023-11-14,19:36:38,1.7
2023-11-14,19:36:48,1.3
2023-11-14,19:36:58,2.0
2023-11-14,19:37:08,2.4
2023-11-14,19:37:18,2.6
2023-11-14,19:37:28,2.5
2023-11-14,19:37:39,1.9
2023-11-14,19:37:49,2.4
2023-11-14,19:37:59,2.2
2023-11-14,19:38:09,2.5
2023-11-14,19:38:19,2.6
2023-11-14,19:38:30,2.0
2023-11-14,19:38:41,19.9
2023-11-14,19:38:51,1.0
2023-11-14,19:39:01,2.0
2023-11-14,19:39:11,2.6
2023-11-14,19:39:22,2.5
2023-11-14,19:39:32,1.8
2023-11-14,19:39:42,2.5
2023-11-14,19:39:52,2.7
2023-11-14,19:40:03,2.5
2023-11-14,19:40:13,2.5
2023-11-14,19:40:23,2.8
2023-11-14,19:40:34,2.4
2023-11-14,19:40:44,2.2
2023-11-14,19:40:55,2.3
2023-11-14,19:41:05,2.5
2023-11-14,19:41:16,1.8
2023-11-14,19:41:26,2.5
2023-11-14,19:41:36,1.9
2023-11-14,19:41:46,2.1
2023-11-14,19:41:57,2.3
2023-11-14,19:42:07,1.7
2023-11-14,19:42:17,2.2
2023-11-14,19:42:28,2.4
2023-11-14,19:42:38,1.8
2023-11-14,19:42:49,2.4
2023-11-14,19:42:59,2.2
2023-11-14,19:43:09,2.6
2023-11-14,19:43:19,2.2
2023-11-14,19:43:30,2.4
2023-11-14,19:43:40,2.2
2023-11-14,19:43:50,2.5
2023-11-14,19:44:00,1.9
2023-11-14,19:44:11,2.4
2023-11-14,19:44:21,1.9
2023-11-14,19:44:31,2.8
2023-11-14,19:44:42,2.4
2023-11-14,19:44:52,1.8
2023-11-14,19:45:02,2.0
2023-11-14,19:45:12,2.0
2023-11-14,19:45:22,2.7
2023-11-14,19:45:33,2.4
2023-11-14,19:45:43,2.6
2023-11-14,19:45:54,2.1
2023-11-14,19:46:04,2.1
2023-11-14,19:46:15,2.5
2023-11-14,19:46:26,2.4
2023-11-14,19:46:39,1.9
2023-11-14,19:46:51,2.0
2023-11-14,19:47:01,2.4
2023-11-14,19:47:11,2.0
2023-11-14,19:47:22,2.5
2023-11-14,19:52:43,2.0
2023-11-14,19:52:54,2.5
