Date,Time,Level
2023-11-13,13:00:44,19.9
2023-11-13,13:00:54,19.9
2023-11-13,13:01:04,19.9
2023-11-13,13:01:15,19.9
2023-11-13,13:01:25,19.9
2023-11-13,13:01:36,19.9
2023-11-13,13:01:46,19.9
2023-11-13,13:01:56,19.9
2023-11-13,13:02:07,19.9
2023-11-13,13:02:17,19.9
2023-11-13,13:02:27,19.9
2023-11-13,13:02:37,19.9
2023-11-13,13:02:48,19.9
2023-11-13,13:02:58,19.9
2023-11-13,13:03:08,19.9
2023-11-13,13:03:18,19.9
2023-11-13,13:03:29,19.9
2023-11-13,13:03:39,19.9
2023-11-13,13:03:49,19.9
2023-11-13,13:03:59,19.9
2023-11-13,13:04:10,19.9
2023-11-13,13:04:20,19.9
2023-11-13,13:04:30,19.9
2023-11-13,13:04:40,19.9
2023-11-13,13:04:51,19.9
2023-11-13,13:05:01,19.9
2023-11-13,13:05:11,19.9
2023-11-13,13:05:21,19.9
2023-11-13,13:05:32,19.9
2023-11-13,13:05:42,19.9
2023-11-13,13:05:52,19.9
2023-11-13,13:06:03,19.9
2023-11-13,13:06:13,19.9
2023-11-13,13:06:23,19.9
2023-11-13,13:06:33,19.9
2023-11-13,13:06:44,19.9
2023-11-13,13:06:54,19.9
2023-11-13,13:07:04,19.9
2023-11-13,13:07:14,19.9
2023-11-13,13:07:25,19.9
2023-11-13,13:07:35,19.9
2023-11-13,13:07:45,19.9
2023-11-13,13:07:55,19.9
2023-11-13,13:08:06,19.9
2023-11-13,13:08:16,19.9
2023-11-13,13:08:26,19.9
2023-11-13,13:08:36,19.9
2023-11-13,13:08:47,19.9
2023-11-13,13:08:57,19.9
2023-11-13,13:09:07,19.9
2023-11-13,13:09:17,19.9
2023-11-13,13:09:28,19.9
2023-11-13,13:09:38,19.9
2023-11-13,13:09:48,19.9
2023-11-13,13:09:58,19.9
2023-11-13,13:10:09,19.9
2023-11-13,13:10:19,19.9
2023-11-13,13:10:29,19.9
2023-11-13,13:10:40,19.9
2023-11-13,13:10:50,19.9
2023-11-13,13:11:00,19.9
2023-11-13,13:11:10,19.9
2023-11-13,13:11:21,19.9
2023-11-13,13:11:31,19.9
2023-11-13,13:11:41,19.9
2023-11-13,13:11:51,19.9
2023-11-13,13:12:01,19.9
2023-11-13,13:12:12,19.9
2023-11-13,13:12:22,19.9
2023-11-13,13:12:32,19.9
2023-11-13,13:12:43,19.9
2023-11-13,13:12:53,19.9
2023-11-13,13:13:03,19.9
2023-11-13,13:13:13,19.9
2023-11-13,13:13:23,19.9
2023-11-13,13:13:34,19.9
2023-11-13,13:13:44,19.9
2023-11-13,13:13:54,19.9
2023-11-13,13:14:04,19.9
2023-11-13,13:14:15,19.9
2023-11-13,13:14:25,19.9
2023-11-13,13:14:35,19.9
2023-11-13,13:14:46,19.9
2023-11-13,13:14:56,19.9
2023-11-13,13:15:06,19.9
2023-11-13,13:15:17,19.9
2023-11-13,13:15:27,19.9
2023-11-13,13:15:37,19.9
2023-11-13,13:15:47,19.9
2023-11-13,13:15:58,19.9
2023-11-13,13:16:08,19.9
2023-11-13,13:16:18,19.9
2023-11-13,13:16:28,19.9
2023-11-13,13:16:39,19.9
2023-11-13,13:16:49,19.9
2023-11-13,13:16:59,19.9
2023-11-13,13:17:09,19.9
2023-11-13,13:17:20,19.9
2023-11-13,13:17:30,19.9
2023-11-13,13:17:40,19.9
2023-11-13,13:17:51,19.9
2023-11-13,13:18:01,19.9
2023-11-13,13:18:11,19.9
2023-11-13,13:18:22,19.9
2023-11-13,13:18:32,19.9
2023-11-13,13:18:42,19.9
2023-11-13,13:18:53,19.9
2023-11-13,13:19:03,19.9
2023-11-13,13:19:13,19.9
2023-11-13,13:19:24,19.9
2023-11-13,13:19:34,19.9
2023-11-13,13:19:44,19.9
2023-11-13,13:19:55,19.9
2023-11-13,13:20:05,19.9
2023-11-13,13:20:15,19.9
2023-11-13,13:20:25,19.9
2023-11-13,13:20:36,19.9
2023-11-13,13:20:46,19.9
2023-11-13,13:20:57,19.9
2023-11-13,13:21:07,19.9
2023-11-13,13:21:17,19.9
2023-11-13,13:21:28,19.9
2023-11-13,13:21:38,19.9
2023-11-13,13:21:49,19.9
2023-11-13,13:21:59,19.9
2023-11-13,13:22:09,19.9
2023-11-13,13:22:19,19.9
2023-11-13,13:22:29,19.9
2023-11-13,13:22:40,19.9
2023-11-13,13:22:50,19.9
2023-11-13,13:23:00,19.9
2023-11-13,13:23:10,19.9
2023-11-13,13:23:21,19.9
2023-11-13,13:23:31,19.9
2023-11-13,13:23:41,19.9
2023-11-13,13:23:51,19.9
2023-11-13,13:24:02,19.9
2023-11-13,13:24:12,19.9
2023-11-13,13:24:22,19.9
2023-11-13,13:24:32,19.9
2023-11-13,13:24:43,19.9
2023-11-13,13:24:53,19.9
2023-11-13,13:25:03,19.9
2023-11-13,13:25:13,19.9
2023-11-13,13:25:24,19.9
2023-11-13,13:25:34,19.9
2023-11-13,13:25:44,19.9
2023-11-13,13:25:55,19.9
2023-11-13,13:26:05,19.9
2023-11-13,13:26:15,19.9
2023-11-13,13:26:26,19.9
2023-11-13,13:26:36,19.9
2023-11-13,13:26:46,19.9
2023-11-13,13:26:56,19.9
2023-11-13,13:27:07,19.9
2023-11-13,13:27:17,19.9
2023-11-13,13:27:28,19.9
2023-11-13,13:27:38,19.9
2023-11-13,13:27:48,19.9
2023-11-13,13:27:59,19.9
2023-11-13,13:28:09,19.9
2023-11-13,13:28:20,19.9
2023-11-13,13:28:30,19.9
2023-11-13,13:28:41,19.9
2023-11-13,13:28:51,19.9
2023-11-13,13:29:01,19.9
2023-11-13,13:29:12,19.9
2023-11-13,13:29:22,19.9
2023-11-13,13:29:32,19.9
2023-11-13,13:29:43,19.9
2023-11-13,13:29:54,19.9
2023-11-13,13:30:04,19.9
2023-11-13,13:30:15,19.9
2023-11-13,13:30:25,19.9
2023-11-13,13:30:35,19.9
2023-11-13,13:30:46,19.9
2023-11-13,13:30:56,19.9
2023-11-13,13:31:06,19.9
2023-11-13,13:31:17,19.9
2023-11-13,13:31:27,19.9
2023-11-13,13:31:37,19.9
2023-11-13,13:31:47,19.9
2023-11-13,13:31:58,19.9
2023-11-13,13:32:08,19.9
2023-11-13,13:32:18,19.9
2023-11-13,13:32:28,19.9
2023-11-13,13:32:39,19.9
2023-11-13,13:32:49,19.9
2023-11-13,13:32:59,19.9
2023-11-13,13:33:10,19.9
2023-11-13,13:33:20,19.9
2023-11-13,13:33:30,19.9
2023-11-13,13:33:40,19.9
2023-11-13,13:33:51,19.9
2023-11-13,13:34:01,19.9
2023-11-13,13:34:11,19.9
2023-11-13,13:34:21,19.9
2023-11-13,13:34:32,19.9
2023-11-13,13:34:42,19.9
2023-11-13,13:34:52,19.9
2023-11-13,13:35:02,19.9
2023-11-13,13:35:13,19.9
2023-11-13,13:35:23,19.9
2023-11-13,13:35:33,19.9
2023-11-13,13:35:43,19.9
2023-11-13,13:35:54,19.9
2023-11-13,13:36:04,19.9
2023-11-13,13:36:14,19.9
2023-11-13,13:36:24,19.9
2023-11-13,13:36:35,19.9
2023-11-13,13:36:45,19.9
2023-11-13,13:36:55,19.9
2023-11-13,13:37:05,19.9
2023-11-13,13:37:16,19.9
2023-11-13,13:37:26,19.9
2023-11-13,13:37:36,19.9
2023-11-13,13:37:46,19.9
2023-11-13,13:37:57,19.9
2023-11-13,13:38:07,19.9
2023-11-13,13:38:17,19.9
2023-11-13,13:38:27,19.9
2023-11-13,13:38:38,19.9
2023-11-13,13:38:48,19.9
2023-11-13,13:38:58,19.9
2023-11-13,13:39:08,19.9
2023-11-13,13:39:19,19.9
2023-11-13,13:39:29,19.9
2023-11-13,13:39:39,19.9
2023-11-13,13:39:49,19.9
2023-11-13,13:40:00,19.9
2023-11-13,13:40:10,19.9
2023-11-13,13:40:20,19.9
2023-11-13,13:40:30,19.9
2023-11-13,13:40:41,19.9
2023-11-13,13:40:51,19.9
2023-11-13,13:41:01,19.9
2023-11-13,13:41:11,19.9
2023-11-13,13:41:22,19.9
2023-11-13,13:41:32,19.9
2023-11-13,13:41:42,19.9
2023-11-13,13:41:52,19.9
2023-11-13,13:42:02,19.9
2023-11-13,13:42:13,19.9
2023-11-13,13:42:23,19.9
2023-11-13,13:42:33,19.9
2023-11-13,13:42:43,19.9
2023-11-13,13:42:54,19.9
2023-11-13,13:43:04,19.9
2023-11-13,13:43:14,19.9
2023-11-13,13:43:24,19.9
2023-11-13,13:43:35,19.9
2023-11-13,13:43:45,19.9
2023-11-13,13:43:55,19.9
2023-11-13,13:44:05,19.9
2023-11-13,13:44:16,19.9
2023-11-13,13:44:26,19.9
2023-11-13,13:44:36,19.9
2023-11-13,13:44:46,19.9
2023-11-13,13:44:57,19.9
2023-11-13,13:45:07,19.9
2023-11-13,13:45:17,19.9
2023-11-13,13:45:27,19.9
2023-11-13,13:45:37,19.9
2023-11-13,13:45:48,19.9
2023-11-13,13:45:58,19.9
2023-11-13,13:46:08,19.9
2023-11-13,13:46:18,19.9
2023-11-13,13:46:29,19.9
2023-11-13,13:46:39,19.9
2023-11-13,13:46:49,19.9
2023-11-13,13:46:59,19.9
2023-11-13,13:47:10,19.9
2023-11-13,13:47:21,19.9
2023-11-13,13:47:31,19.9
2023-11-13,13:47:41,19.9
2023-11-13,13:47:51,19.9
2023-11-13,13:48:02,19.9
2023-11-13,13:48:12,19.9
2023-11-13,13:48:22,19.9
2023-11-13,13:48:32,19.9
2023-11-13,13:48:43,19.9
2023-11-13,13:48:53,19.9
2023-11-13,13:49:03,19.9
2023-11-13,13:49:13,19.9
2023-11-13,13:49:24,19.9
2023-11-13,13:49:34,19.9
2023-11-13,13:49:44,19.9
2023-11-13,13:49:54,19.9
2023-11-13,13:50:05,19.9
2023-11-13,13:50:15,19.9
2023-11-13,13:50:25,19.9
2023-11-13,13:50:35,19.9
2023-11-13,13:50:46,19.9
2023-11-13,13:50:56,19.9
2023-11-13,13:51:06,19.9
2023-11-13,13:51:17,19.9
2023-11-13,13:51:27,19.9
2023-11-13,13:51:37,19.9
2023-11-13,13:51:47,19.9
2023-11-13,13:51:58,19.9
2023-11-13,13:52:08,19.9
2023-11-13,13:52:18,19.9
2023-11-13,13:52:28,19.9
2023-11-13,13:52:39,19.9
2023-11-13,13:52:49,19.9
2023-11-13,13:53:00,19.9
2023-11-13,13:53:11,19.9
2023-11-13,13:53:21,19.9
2023-11-13,13:53:31,19.9
2023-11-13,13:53:42,19.9
2023-11-13,13:53:53,19.9
2023-11-13,13:54:03,19.9
2023-11-13,13:54:14,19.9
2023-11-13,13:54:25,19.9
2023-11-13,13:54:35,19.9
2023-11-13,13:54:45,19.9
2023-11-13,13:54:56,19.9
2023-11-13,13:55:06,19.9
2023-11-13,13:55:16,19.9
2023-11-13,13:55:26,19.9
2023-11-13,13:55:37,19.9
2023-11-13,13:55:47,19.9
2023-11-13,13:55:57,19.9
2023-11-13,13:56:08,19.9
2023-11-13,13:56:18,19.9
2023-11-13,13:56:29,19.9
2023-11-13,13:56:39,19.9
2023-11-13,13:56:49,19.9
2023-11-13,13:56:59,19.9
2023-11-13,13:57:09,19.9
2023-11-13,13:57:19,19.9
2023-11-13,13:57:29,19.9
2023-11-13,13:57:40,19.9
2023-11-13,13:57:50,19.9
2023-11-13,13:58:00,19.9
2023-11-13,13:58:10,19.9
2023-11-13,13:58:21,19.9
2023-11-13,13:58:31,19.9
2023-11-13,13:58:41,19.9
2023-11-13,13:58:51,19.9
2023-11-13,13:59:01,19.9
2023-11-13,13:59:11,19.9
2023-11-13,13:59:22,19.9
2023-11-13,13:59:32,19.9
2023-11-13,13:59:42,19.9
2023-11-13,13:59:52,19.9
2023-11-13,14:00:03,19.9
2023-11-13,14:00:13,19.9
2023-11-13,14:00:24,19.9
2023-11-13,14:00:34,19.9
2023-11-13,14:00:45,19.9
2023-11-13,14:00:55,19.9
2023-11-13,14:08:16,19.9
2023-11-13,14:08:26,19.9
2023-11-13,14:08:37,19.9
2023-11-13,14:08:47,19.9
2023-11-13,14:08:57,19.9
2023-11-13,14:09:07,19.9
2023-11-13,14:09:17,19.9
2023-11-13,14:09:27,19.9
2023-11-13,14:09:37,19.9
2023-11-13,14:09:48,19.9
2023-11-13,14:09:58,19.9
2023-11-13,14:10:08,19.9
2023-11-13,14:10:19,19.9
2023-11-13,14:10:29,19.9
2023-11-13,14:10:39,19.9
2023-11-13,14:10:49,19.9
2023-11-13,14:10:59,19.9
2023-11-13,14:11:10,19.9
2023-11-13,14:28:53,19.9
2023-11-13,14:29:03,19.9
2023-11-13,14:29:13,19.9
2023-11-13,14:29:23,19.9
2023-11-13,14:29:33,19.8
2023-11-13,14:29:43,19.9
2023-11-13,14:29:53,19.9
2023-11-13,14:30:03,19.9
2023-11-13,14:30:14,19.9
2023-11-13,14:30:24,19.9
2023-11-13,14:30:34,19.9
2023-11-13,14:30:44,19.9
2023-11-13,14:30:55,19.9
2023-11-13,14:31:05,19.9
2023-11-13,14:31:15,19.9
2023-11-13,14:31:25,19.9
2023-11-13,14:31:35,19.9
2023-11-13,14:31:46,19.9
2023-11-13,14:31:56,19.8
2023-11-13,14:32:07,19.9
2023-11-13,14:32:17,19.9
2023-11-13,14:32:27,19.9
2023-11-13,14:32:37,19.8
2023-11-13,14:32:47,19.9
2023-11-13,14:32:58,19.8
2023-11-13,14:33:08,19.9
2023-11-13,14:33:18,19.9
2023-11-13,14:33:28,19.9
2023-11-13,14:33:38,19.9
2023-11-13,14:33:49,19.9
2023-11-13,14:33:59,19.9
2023-11-13,14:34:09,19.9
2023-11-13,14:34:19,19.9
2023-11-13,14:34:29,19.9
2023-11-13,14:34:39,19.9
2023-11-13,14:34:50,19.9
2023-11-13,14:35:00,19.9
2023-11-13,14:35:10,19.9
2023-11-13,14:35:20,19.9
2023-11-13,14:35:30,19.9
2023-11-13,14:35:40,19.9
2023-11-13,14:35:50,19.9
2023-11-13,14:36:01,19.9
2023-11-13,14:36:11,19.9
2023-11-13,14:36:21,19.9
2023-11-13,14:36:31,19.9
2023-11-13,14:36:41,19.9
2023-11-13,14:36:51,19.9
2023-11-13,14:37:02,19.9
2023-11-13,14:37:57,19.8
2023-11-13,14:38:07,19.8
2023-11-13,14:38:17,19.9
2023-11-13,14:38:27,19.9
2023-11-13,14:38:37,19.9
2023-11-13,14:38:47,19.8
2023-11-13,14:38:53,19.9
2023-11-13,14:39:03,19.9
2023-11-13,14:39:13,19.8
2023-11-13,14:39:24,19.9
2023-11-13,14:39:34,19.8
2023-11-13,14:39:44,19.9
2023-11-13,14:39:54,19.9
2023-11-13,14:40:04,19.8
2023-11-13,14:40:14,19.9
2023-11-13,14:40:24,19.9
2023-11-13,14:40:34,19.9
2023-11-13,14:40:45,19.8
2023-11-13,14:40:55,19.9
2023-11-13,14:41:05,19.9
2023-11-13,14:41:15,19.8
2023-11-13,14:41:25,19.9
2023-11-13,14:41:35,19.8
2023-11-13,14:41:46,19.9
2023-11-13,14:41:55,19.9
2023-11-13,14:42:05,19.9
2023-11-13,14:42:15,19.9
2023-11-13,14:42:25,19.9
2023-11-13,14:42:36,19.9
2023-11-13,14:42:46,19.9
2023-11-13,14:42:56,19.8
2023-11-13,14:43:06,19.9
2023-11-13,14:43:16,19.9
2023-11-13,14:43:26,19.9
2023-11-13,14:43:36,19.9
2023-11-13,14:43:46,19.8
2023-11-13,14:43:56,19.8
2023-11-13,14:44:06,19.9
2023-11-13,14:44:16,19.8
2023-11-13,14:44:26,19.9
2023-11-13,14:45:19,19.9
2023-11-13,14:45:27,19.9
2023-11-13,14:45:37,19.9
2023-11-13,14:45:47,19.9
2023-11-13,14:45:58,19.9
2023-11-13,14:46:41,2.8
2023-11-13,14:46:48,2.8
2023-11-13,14:46:58,2.8
2023-11-13,14:47:09,2.8
2023-11-13,14:47:19,2.8
2023-11-13,14:47:29,2.8
2023-11-13,14:47:39,2.8
2023-11-13,14:48:00,2.9
2023-11-13,14:51:29,3.0
2023-11-13,14:51:39,3.0
2023-11-13,14:51:49,3.0
2023-11-13,14:51:59,3.0
2023-11-13,14:52:09,3.0
2023-11-13,14:52:20,3.0
2023-11-13,14:52:30,3.0
2023-11-13,14:52:40,3.0
2023-11-13,14:52:50,3.0
2023-11-13,14:53:00,3.0
2023-11-13,14:53:11,3.0
2023-11-13,14:53:21,3.0
2023-11-13,14:53:31,3.0
2023-11-13,14:53:41,3.0
2023-11-13,14:53:51,3.1
2023-11-13,14:54:02,3.0
2023-11-13,14:54:12,3.1
2023-11-13,14:54:22,3.1
2023-11-13,14:54:32,3.1
2023-11-13,14:54:43,3.1
2023-11-13,14:54:53,3.1
2023-11-13,14:55:03,3.1
2023-11-13,14:55:13,3.1
2023-11-13,14:55:23,3.1
2023-11-13,14:55:34,3.1
2023-11-13,14:55:44,3.1
2023-11-13,14:55:54,3.1
2023-11-13,14:56:04,3.1
2023-11-13,14:56:14,3.1
2023-11-13,14:56:25,3.1
2023-11-13,14:56:35,3.1
2023-11-13,14:56:45,3.1
2023-11-13,14:56:55,3.1
2023-11-13,14:57:06,3.1
2023-11-13,14:57:16,3.1
2023-11-13,14:57:26,3.2
2023-11-13,14:57:36,3.2
2023-11-13,14:57:47,3.2
2023-11-13,14:57:57,3.2
2023-11-13,14:58:07,3.2
2023-11-13,14:58:17,3.2
2023-11-13,14:58:28,3.2
2023-11-13,14:58:38,3.2
2023-11-13,14:58:48,3.2
2023-11-13,14:58:58,19.8
2023-11-13,14:59:09,19.8
2023-11-13,14:59:19,19.8
2023-11-13,14:59:29,19.8
2023-11-13,14:59:39,19.8
2023-11-13,15:10:41,19.9
2023-11-13,15:10:51,19.9
2023-11-13,15:11:01,19.9
2023-11-13,15:11:11,19.9
2023-11-13,15:11:22,19.9
2023-11-13,15:11:32,19.9
2023-11-13,15:11:42,19.9
2023-11-13,15:11:52,19.9
2023-11-13,15:12:02,19.9
2023-11-13,15:12:13,19.9
2023-11-13,15:12:23,19.9
2023-11-13,15:12:33,19.9
2023-11-13,15:12:43,19.9
2023-11-13,15:12:53,19.9
2023-11-13,15:13:04,19.9
2023-11-13,15:13:14,19.9
2023-11-13,15:13:24,19.9
2023-11-13,15:13:34,19.9
2023-11-13,15:13:45,19.9
2023-11-13,15:13:55,19.9
2023-11-13,15:14:05,19.9
2023-11-13,15:14:15,19.9
2023-11-13,15:14:26,19.9
2023-11-13,15:14:36,19.9
2023-11-13,15:14:46,19.9
2023-11-13,15:14:56,19.9
2023-11-13,15:15:06,19.9
2023-11-13,15:15:17,19.9
2023-11-13,15:15:27,19.9
2023-11-13,15:15:37,19.9
2023-11-13,15:15:47,19.9
2023-11-13,15:15:58,19.9
2023-11-13,15:16:08,19.9
2023-11-13,15:16:18,19.9
2023-11-13,15:16:28,19.9
2023-11-13,15:16:39,19.9
2023-11-13,15:16:49,19.9
2023-11-13,15:16:59,19.9
2023-11-13,15:17:09,19.9
2023-11-13,15:17:20,19.9
2023-11-13,15:17:30,19.9
2023-11-13,15:17:40,19.9
2023-11-13,15:17:50,19.9
2023-11-13,15:18:00,19.9
2023-11-13,15:18:11,19.9
2023-11-13,15:18:21,19.9
2023-11-13,15:18:31,19.9
2023-11-13,15:18:41,19.9
2023-11-13,15:18:52,19.9
2023-11-13,15:19:02,19.9
2023-11-13,15:19:12,19.9
2023-11-13,15:19:22,19.9
2023-11-13,15:19:33,19.9
2023-11-13,15:19:43,19.9
2023-11-13,15:19:53,19.9
2023-11-13,15:20:03,19.9
2023-11-13,15:20:14,19.9
2023-11-13,15:20:24,19.9
2023-11-13,15:20:34,19.9
2023-11-13,15:20:44,19.9
2023-11-13,15:20:55,19.9
2023-11-13,15:21:05,19.9
2023-11-13,15:21:16,19.9
2023-11-13,15:21:26,19.9
2023-11-13,15:21:38,19.9
2023-11-13,15:21:49,19.9
2023-11-13,15:21:59,19.9
2023-11-13,15:22:11,19.9
2023-11-13,15:22:22,19.9
2023-11-13,15:22:32,19.9
2023-11-13,15:22:42,19.9
2023-11-13,15:22:53,19.9
2023-11-13,15:23:03,19.9
2023-11-13,15:23:13,19.9
2023-11-13,15:23:24,19.9
2023-11-13,15:23:34,19.9
2023-11-13,15:23:44,19.9
2023-11-13,15:23:55,19.9
2023-11-13,15:24:05,19.9
2023-11-13,15:24:15,19.9
2023-11-13,15:24:25,19.9
2023-11-13,15:24:36,19.9
2023-11-13,15:24:46,19.9
2023-11-13,15:24:56,19.9
2023-11-13,15:25:06,19.9
2023-11-13,15:25:17,19.9
2023-11-13,15:25:27,19.9
2023-11-13,15:25:37,19.9
2023-11-13,15:25:47,19.9
2023-11-13,15:25:58,19.9
2023-11-13,15:26:08,19.9
2023-11-13,15:26:18,19.9
2023-11-13,15:26:28,19.9
2023-11-13,15:26:38,19.9
2023-11-13,15:26:49,19.9
2023-11-13,15:26:59,19.9
2023-11-13,15:27:09,19.9
2023-11-13,15:27:19,19.9
2023-11-13,15:27:30,19.9
2023-11-13,15:27:40,19.9
2023-11-13,15:27:50,19.9
2023-11-13,15:28:00,19.9
2023-11-13,15:28:11,4.0
2023-11-13,15:28:21,4.0
2023-11-13,15:28:41,4.0
2023-11-13,15:28:51,4.0
2023-11-13,15:29:02,4.0
2023-11-13,15:29:12,4.0
2023-11-13,15:29:22,4.0
2023-11-13,15:29:32,4.0
2023-11-13,15:29:43,4.0
2023-11-13,15:29:53,4.0
2023-11-13,15:30:03,4.0
2023-11-13,15:30:13,4.0
2023-11-13,15:30:23,4.0
2023-11-13,15:30:34,4.0
2023-11-13,15:30:44,4.0
2023-11-13,15:30:54,4.0
2023-11-13,15:31:04,4.0
2023-11-13,15:31:14,4.1
2023-11-13,15:31:25,4.0
2023-11-13,15:31:35,4.1
2023-11-13,15:31:45,4.1
2023-11-13,15:31:55,4.1
2023-11-13,15:32:05,4.1
2023-11-13,15:32:16,4.1
2023-11-13,15:32:26,4.1
2023-11-13,15:32:36,4.1
2023-11-13,15:32:46,4.1
2023-11-13,15:32:57,4.1
2023-11-13,15:33:07,4.1
2023-11-13,15:33:17,4.1
2023-11-13,15:33:27,4.1
2023-11-13,15:33:37,4.1
2023-11-13,15:33:48,4.1
2023-11-13,15:33:58,4.1
2023-11-13,15:34:08,4.1
2023-11-13,15:34:18,4.1
2023-11-13,15:34:29,4.1
2023-11-13,15:34:39,4.1
2023-11-13,15:34:49,4.1
2023-11-13,15:34:59,4.2
2023-11-13,15:35:10,4.1
2023-11-13,15:35:20,4.2
2023-11-13,15:35:30,4.2
2023-11-13,15:35:40,4.2
2023-11-13,15:35:51,4.2
2023-11-13,15:36:01,4.2
2023-11-13,15:36:11,4.2
2023-11-13,15:36:21,4.2
2023-11-13,15:36:32,4.2
2023-11-13,15:36:42,4.2
2023-11-13,15:36:52,4.2
2023-11-13,15:37:02,4.2
2023-11-13,15:37:12,4.2
2023-11-13,15:37:23,4.2
2023-11-13,15:37:33,4.2
2023-11-13,15:37:43,4.2
2023-11-13,15:37:53,4.2
2023-11-13,15:38:04,4.2
2023-11-13,15:38:14,4.2
2023-11-13,15:38:24,4.2
2023-11-13,15:38:34,4.2
2023-11-13,15:38:44,4.2
2023-11-13,15:38:55,4.2
2023-11-13,15:39:05,4.2
2023-11-13,15:39:15,4.3
2023-11-13,15:39:25,4.3
2023-11-13,15:39:36,4.3
2023-11-13,15:39:46,4.3
2023-11-13,15:39:56,4.3
2023-11-13,15:40:06,4.3
2023-11-13,15:40:17,4.3
2023-11-13,15:40:27,4.3
2023-11-13,15:40:37,4.3
2023-11-13,15:40:47,4.3
2023-11-13,15:40:58,4.3
2023-11-13,15:41:08,4.3
2023-11-13,15:41:18,4.3
2023-11-13,15:41:28,4.3
2023-11-13,15:41:39,4.3
2023-11-13,15:41:49,4.3
2023-11-13,15:41:59,4.3
2023-11-13,15:42:09,4.3
2023-11-13,15:42:19,4.3
2023-11-13,15:42:30,4.3
2023-11-13,15:42:40,4.3
2023-11-13,15:42:50,4.4
2023-11-13,15:43:00,4.4
2023-11-13,15:43:11,4.4
2023-11-13,15:43:21,4.4
2023-11-13,15:43:31,4.4
2023-11-13,15:43:41,4.4
2023-11-13,15:43:52,4.4
2023-11-13,15:44:02,4.4
2023-11-13,15:44:12,4.4
2023-11-13,15:44:22,4.4
2023-11-13,15:44:33,4.4
2023-11-13,15:44:43,4.4
2023-11-13,15:44:53,4.4
2023-11-13,15:45:03,4.4
2023-11-13,15:45:14,4.4
2023-11-13,15:45:24,4.4
2023-11-13,15:45:34,4.4
2023-11-13,15:45:44,4.4
2023-11-13,15:45:55,4.4
2023-11-13,15:46:05,4.4
2023-11-13,15:46:15,4.4
2023-11-13,15:46:25,4.4
2023-11-13,15:46:35,4.4
2023-11-13,15:46:46,4.5
2023-11-13,15:46:56,4.5
2023-11-13,15:47:06,4.5
2023-11-13,15:47:16,4.5
2023-11-13,15:47:27,4.5
2023-11-13,15:47:37,4.5
2023-11-13,15:47:47,4.5
2023-11-13,15:47:58,4.5
2023-11-13,15:48:08,4.5
2023-11-13,15:48:18,4.5
2023-11-13,15:48:28,4.5
